"Lance.code","Km.day"
"525_7",0.304502952755906
"526_1",0.259391404199475
"526_2",0.293225065616798
"526_3",0.293225065616798
"526_4",0.278187882764654
"528_1",0.300743657042869
"528_2",0.327058727034121
"528_3",0.308262248468942
"528_4",0.293225065616798
"528_5",0.229317038495189
"528_6",0.281947178477691
"528_7",0.332697670603675
"529_1",0.268044619422572
"529_2",0.268737241178185
"529_3",0.263196267133276
"529_4",0.279472878390201
"529_5",0.265966754155731
"529_6",0.29090113735783
"529_7",0.195319335083115
"531_1",0.558249999999999
"531_2",0.5655
"531_3",0.551000000000001
"531_4",0.645249999999999
"531_5",0.54375
"531_6",0.54375
"532_1",0.245534412365122
"532_2",0.301290463692039
"532_3",0.286745406824147
"532_4",0.297827354913969
"532_5",0.245880723242927
"532_6",0.281204432779235
"534_1",0.331881257898318
"534_2",0.309515347039953
"534_3",0.303022018081073
"534_4",0.282820550209002
"534_5",0.30735090405366
"534_6",0.265505006318655
"534_7",NA
"534_8",0.295446467629046
"535_1",0.312040530523963
"535_2",0.287149436181589
"535_3",0.297971651113056
"535_4",0.276327221250122
"535_5",0.284263512199863
"535_6",0.303022018081073
"535_7",0.301218315592496
"535_8",0.292199803149606
"536_1",0.296167948624477
"536_2",0.292199803149606
"536_3",0.293282024642753
"536_4",0.294724986633616
"536_5",0.306268682560513
"536_6",0.297971651113056
"536_7",0.289674619665597
"536_8",0.245664278944299
"537_1",0.327894126081461
"537_2",0.312439243705649
"537_3",0.336248116554876
"537_4",0.323299431321085
"538_1",0.154548823758141
"538_2",0.277200592981434
"538_3",0.344412243608439
"538_4",0.286693763973947
"539_1",0.317812378487411
"539_2",0.293642765140469
"539_3",0.308433125546807
"539_4",0.281738328715856
"539_5",0.297250170117624
"539_6",0.272719816272966
"543_1",0.353373797025372
"543_2",0.3387543136969
"543_3",0.330400323223485
"543_4",0.331653421794497
"543_5",0.346690604646641
"543_6",0.28821267133275
"544_1",0.122689741907262
"544_2",0.212912839020122
"544_3",0.0478455818022747
"544_4",0.290832786526683
"544_5",0.157890419947507
"544_6",0.143536745406824
"546_1",0.263150699912512
"546_2",0.214279855643045
"546_3",0.277060094050743
"546_4",0.223678094925635
"546_5",0.262774770341208
"546_6",0.0740581255468067
"546_7",0.262398840769903
"547_1",0.261271052055993
"547_2",0.261271052055993
"547_3",0.271797080052494
"547_4",0.22743739063867
"547_5",0.210520559930009
"547_6",0.280067530621173
"551_1",0.216444298629338
"551_2",0.211033191163605
"551_3",0.230873918537961
"551_4",0.196603571254982
"552_1",0.212647030232332
"552_2",NA
"552_3",NA
"552_4",NA
"552_5",NA
"552_6",NA
"553_1",NA
"553_2",NA
"553_3",NA
"553_4",NA
"553_5",NA
"553_6",0.252518348400894
"553_7",0.142397564887722
"554_1",0.16024472635365
"554_2",0.26960605618742
"554_3",0.273403324584427
"554_4",0.304920652279575
"554_5",0.159485272674249
"554_6",0.143916472246525
"555_1",0.20505249343832
"555_2",0.151890735880237
"555_3",0.157586638475746
"555_4",0.170877077865267
"555_5",0.145815106445028
"556_1",0.334539345776222
"556_2",0.35884186351706
"556_3",0.244923811606882
"556_4",0.296946388645863
"556_5",0.199356590842811
"556_6",0.2555561631185
"560_1",0.303781471760474
"560_2",0.37213230290658
"560_3",0.320489452707301
"560_4",0.325425901623407
"560_5",0.302642291241372
"561_1",0.195559322445805
"561_2",0.346690604646642
"561_3",0.324666447944007
"561_4",0.242265723728978
"561_5",0.281757315057841
"561_6",0.28745321765335
"562_1",0.342133882570235
"562_2",0.360740497715563
"562_3",0.368335034509576
"562_4",0.279099227179936
"562_5",0.1917620540488
"563_1",0.162902814231554
"563_2",0.218342932827841
"563_3",0.301882837561971
"563_4",0.203153859239817
"564_1",0.347450058326043
"564_2",0.281757315057841
"564_3",0.213406483911733
"564_4",0.163282541071255
"567_1",0.280997861378438
"567_2",0.369094488188976
"567_3",0.344032516768737
"567_4",0.352386507242151
"567_5",0.334919072615923
"568_1",0.342133882570235
"568_2",0.197457956644308
"568_3",0.293528847088558
"568_4",0.341374428890832
"568_5",0.209988942354428
"572_1",0.354209196072712
"572_2",0.36465168416448
"572_3",0.360474688927772
"572_4",0.368410979877515
"572_5",0.382195064158647
"572_6",0.368410979877515
"572_7",0.197154175172548
"574_1",0.276517084669971
"574_2",0.351702998930688
"574_3",0.360056989404103
"574_4",0.397649946534462
"574_5",0.362563186546127
"574_6",0.373841073685235
"574_7",0.367993280353844
"574_8",0.385118960824342
"574_9",0.392637552250414
"575_1",0.36548708321182
"575_2",0.349614501312336
"575_3",0.383030463205987
"575_4",0.382195064158647
"575_5",0.380524266063963
"575_6",0.387625157966366
"575_7",0.357550792262079
"575_8",0.380941965587635
"575_9",0.164155912802566
"576_1",0.384283561776999
"576_2",0.407257035578886
"576_3",0.370081777972199
"576_4",0.360056989404103
"576_5",0.326641027510449
"578_1",0.189103966170895
"578_2",0.334159618936523
"578_3",0.329982623699815
"578_4",0.325046174783708
"578_5",0.174674346262273
"578_6",0.296186934966463
"578_7",0.296946388645863
"579_1",0.344602107028288
"579_2",0.0893876980655197
"579_3",0.279858680859338
"579_4",0.268163094196559
"579_5",0.322464032273744
"579_6",0.354209196072712
"581_1",0.362145487022456
"581_2",0.332071121318169
"581_3",0.380106566540295
"581_4",0.351702998930688
"581_5",0.332906520365509
"582_1",0.405586237484203
"582_2",0.0910584961602021
"582_3",0.3458552055993
"582_4",0.351285299407019
"582_5",0.370499477495868
"582_6",0.307009149897929
"582_7",0.210102860406338
"583_1",0.340842811315252
"583_2",0.335830417031205
"583_3",0.354209196072712
"583_4",0.383448162729659
"589_1",0.347943703217653
"589_2",0.394308350345095
"589_3",0.401826941771167
"589_4",0.401826941771167
"589_5",0.35922159035676
"589_6",0.341678210362593
"590_1",1.76895833333334
"590_2",1.63333333333334
"591_1",1.68291666666666
"591_2",1.79666666666666
"592_1",1.65958333333334
"592_2",1.55166666666666
"593_1",NA
"594_1",1.87833333333334
"594_2",1.73395833333334
"595_1",1.6528125
"595_2",1.49052083333333
"596_1",1.18586805555555
"596_2",1.05204861111111
"596_3",1.50190972222222
"596_4",1.39513888888889
"597_1",NA
"597_2",1.49621527777778
"598_1",NA
"598_2",NA
"599_1",0.296642607174103
"599_2",0.261555847185769
"599_3",0.287073490813648
"600_1",0.182821385608049
"600_2",0.188597030839895
"600_3",0.189929872047244
"600_4",0.175490758967629
"600_5",0.157053122265966
"600_6",0.177490020778653
"600_7",0.179489282589677
"600_8",0.161273786089239
"601_1",0.501820410469525
"601_2",0.531072667565859
"601_3",0.487812287352969
"601_4",0.461856059225235
"601_5",0.475864182341791
"601_6",0.5038804285749
"602_1",0.129486852337902
"602_2",0.246442718965685
"602_3",0.317451637989697
"602_4",0.313274642752989
"602_5",0.155801922329153
"602_6",0.225975442305823
"603_1",0.360056989404103
"603_2",0.375929571303587
"603_3",0.327894126081461
"603_4",0.329564924176145
"603_5",0.413522528433946
"603_6",0.349614501312336
"604_1",0.399738444152814
"604_2",0.411434030815593
"604_3",0.366740181782832
"604_4",0.347943703217653
"604_5",0.350032200836008
"605_1",0.370499477495868
"605_2",0.329147224652473
"605_3",0.342095909886264
"605_4",0.380941965587635
"605_5",0.356297693691067
"605_6",0.324552529892097
"605_7",0.179610795178381
"606_1",0.330818022747157
"606_2",0.36465168416448
"606_3",0.305338351803246
"606_4",0.350449900359677
"606_5",0.329564924176145
"606_6",0.322464032273744
"606_7",0.378853467969283
"607_1",0.321095117016623
"607_2",0.349392361111112
"607_3",0.347427274715659
"607_4",0.372580380577427
"607_5",0.295548993875764
"607_6",0.323060203412073
"608_1",0.49226268591426
"608_2",0.452573636628753
"608_3",0.414069335083114
"608_4",0.49226268591426
"608_5",0.449019393409156
"608_6",0.539652595508893
"609_1",0.518919510061242
"609_2",0.457905001458149
"609_3",0.394520997375328
"609_4",0.340022601341499
"609_5",0.436579542140564
"609_6",0.389189632545931
"609_7",0.334098862642169
"610_1",0.447242271799357
"610_2",0.440133785360162
"610_3",0.224509696704578
"610_4",0.488116068824729
"610_5",0.466198235637213
"610_6",0.349500583260425
"611_1",0.392151501895595
"611_2",0.379711650627003
"611_3",0.515365266841644
"611_4",0.326990376202974
"611_5",0.252943642461359
"611_6",0.469160104986876
"611_7",0.435987168270634
"611_8",0.265975867599883
"614_1",0.358483021653544
"614_2",0.385755003280841
"614_3",0.404055938320211
"614_4",0.385396161417323
"614_5",0.305015583989502
"614_6",0.333722933070866
"616_1",0.434301181102363
"616_2",0.271899606299212
"616_3",0.584399606299211
"616_4",0.473671259842518
"616_5",0.48228346456693
"616_6",0.508120078740158
"616_7",0.31373031496063
"616_8",0.53703248031496
"617_1",0.228223425196851
"617_2",0.251428532370954
"617_3",0.201669127296588
"617_4",0.212195155293088
"618_1",0.466790609507143
"618_2",0.527805118110236
"618_3",0.525435622630503
"618_4",0.526620370370371
"618_5",0.448427019539225
"618_6",0.494039807524059
"618_7",0.410515091863517
"619_1",0.315408707592107
"619_2",0.283777461845047
"619_3",0.262765277170215
"619_4",0.250338716341014
"620_1",0.432432925051036
"620_2",0.419993073782445
"620_3",0.50647965879265
"620_4",0.480415208515603
"620_5",0.386820137066198
"620_6",0.452573636628753
"620_7",0.543206838728491
"620_8",0.564532298046076
"621_1",0.513143864829397
"621_2",0.52717856882473
"621_3",0.519722632327209
"621_4",0.532002998323127
"622_1",0.51418051910178
"622_2",0.493447433654125
"622_3",0.560385680956548
"622_4",0.370826042578009
"622_5",0.492855059784194
"622_6",0.538467847769028
"623_1",0.4050812007874
"623_2",0.437376968503937
"623_3",0.387087844488188
"623_4",0.468288631889764
"623_5",0.4050812007874
"623_6",0.250061515748031
"623_7",0.37970595472441
"623_8",0.414769931102361
"623_9",0.400928887795274
"624_1",0.369555856299212
"624_2",0.446142962598426
"624_3",0.450756643700786
"624_4",0.44660433070866
"624_5",0.409694881889763
"624_6",0.437376968503937
"624_7",0.387087844488188
"624_8",0.443836122047243
"624_9",0.343719242125985
"625_1",0.41266814304462
"625_2",0.382365941236512
"626_1",0.388745352143481
"626_2",0.374084098862641
"626_3",0.375861220472441
"627_1",0.381192585301837
"627_2",0.429619149168854
"627_3",0.369641294838146
"627_4",0.368752734033245
"627_5",0.343428751093612
"627_6",0.251018427384077
"630_1",0.396298118985127
"630_2",0.401185203412073
"630_3",0.371862696850393
"630_4",0.387412510936132
"630_5",0.373639818460193
"630_6",0.438504757217847
"630_7",0.227915846456693
"631_1",0.230137248468941
"631_2",0.386079669728783
"631_3",0.401629483814524
"631_4",0.393632436570429
"631_5",0.290115102799649
"633_1",0.394965277777778
"633_2",0.392743875765528
"633_3",0.412736493875764
"633_4",0.370974136045495
"633_5",0.30566491688539
"633_6",0.24701990376203
"633_7",0.275453849518809
"634_1",0.222140201224847
"634_2",0.239022856517935
"634_3",0.252795548993875
"634_4",0.311440562117234
"634_5",0.365198490813648
"634_6",0.410959372265967
"634_7",0.337653105861768
"635_1",0.367271799358414
"635_2",0.336665816078547
"635_3",0.430951990376203
"635_4",0.467481712355399
"635_5",0.452178720715467
"635_6",0.41614264362788
"636_1",0.350537237532808
"636_2",0.348760115923008
"636_3",0.358534284776903
"636_4",0.345205872703412
"636_5",0.367419892825896
"636_6",0.314994805336833
"636_7",0.247464184164479
"637_1",NA
"639_1",0.373195538057742
"639_2",0.403406605424321
"639_3",0.389189632545931
"639_4",0.248352744969379
"639_5",0.368752734033245
"639_6",0.378971183289589
"639_7",0.388301071741033
"639_8",0.416735017497811
"639_9",0.221251640419947
"640_1",0.385191108923884
"640_2",0.337208825459317
"640_3",0.385191108923884
"640_4",0.369197014435695
"640_5",0.350981517935259
"640_6",0.334098862642169
"640_7",0.302999234470692
"641_1",0.350092957130358
"641_2",0.32032617016623
"641_3",0.315883366141732
"641_4",0.240799978127734
"641_5",0.385191108923884
"641_6",0.255016951006124
"643_1",0.357201443569553
"643_2",0.324768974190725
"643_3",0.359867125984252
"643_4",0.31854904855643
"643_5",0.370085575240594
"643_6",0.346538713910761
"643_7",0.195039096675415
"645_1",0.43426510705259
"645_2",0.409345533197239
"646_1",0.43426510705259
"646_2",0.397051876761933
"647_1",0.448220068411587
"647_2",0.404693879410907
"648_1",0.369872928210363
"648_2",0.385156933508312
"649_1",0.420615825799553
"649_2",0.384851253402352
"650_1",0.358363407699038
"650_2",0.383761437372413
"651_1",0.325150599664626
"651_2",0.284681211723535
"651_3",0.339663759477982
"651_4",0.297798875400991
"652_1",0.0716354683095169
"656_1",0.392743875765528
"656_2",0.389633912948382
"656_3",0.36253280839895
"656_4",0.394965277777778
"656_5",0.394520997375328
"656_6",0.341207349081365
"656_7",0.264346839457568
"656_8",0.3629770888014
"657_1",0.370085575240594
"657_2",0.332766021434819
"657_3",0.284339457567805
"657_4",0.312329122922135
"657_5",0.307442038495187
"657_6",0.326101815398074
"657_7",0.347427274715659
"658_1",0.244118790706717
"658_2",0.260492612034607
"658_3",0.258366141732284
"658_4",0.271762904636921
"659_1",0.808333333333333
"659_2",0.846527777777779
"659_3",0.872222222222221
"659_4",0.849305555555554
"659_5",0.863888888888887
"659_6",0.88125
"660_1",0.257728200641587
"660_2",0.246245261009041
"660_3",0.235825556527656
"660_4",0.246245261009041
"660_5",0.224129969864879
"660_6",0.216899970836979
"661_1",0.629499999999999
"661_2",0.6435
"662_1",0.563499999999999
"662_2",0.546500000000001
"663_1",0.39052247375328
"663_2",0.343873031496063
"663_3",0.361644247594051
"663_4",0.329211778215223
"663_5",0.37763834208224
"663_6",0.299000710848645
"663_7",0.384746828521434
"664_1",0.348760115923008
"664_2",0.342095909886263
"664_3",0.337208825459317
"664_4",0.334543143044619
"664_5",0.339874507874015
"665_1",0.213254593175853
"665_2",0.23594706911636
"666_1",0.571412948381454
"666_2",0.594971201516477
"667_1",0.433192378730436
"667_2",0.394915913288616
"667_3",0.456279770584235
"667_4",0.48544279187324
"668_1",0.205701826334208
"668_2",0.324768974190725
"668_3",0.344317311898513
"668_4",0.346538713910761
"668_5",0.376749781277339
"668_6",0.355868602362204
"668_7",0.344317311898513
"669_1",0.389633912948382
"669_2",0.379859744094488
"669_3",0.382081146106735
"669_4",0.406516568241469
"669_5",0.342984470691164
"671_1",0.278563812335958
"671_2",0.382081146106735
"671_3",0.343428751093612
"671_4",0.338541666666666
"671_5",0.327434656605423
"671_6",0.351425798337707
"671_7",0.15905238407699
"674_1",0.334098862642169
"674_2",0.348315835520561
"674_3",0.352314359142608
"674_4",0.366087051618546
"674_5",0.354980041557306
"674_6",0.350092957130358
"674_7",0.34609443350831
"674_8",0.351870078740157
"728_1",0.468613298337706
"728_2",0.456583552055994
"728_3",0.41502624671916
"728_4",0.420494313210849
"728_5",0.441272965879265
"728_6",0.475174978127733
"728_7",0.273950131233596
"728_8",0.447834645669291
"728_9",0.321522309711286
"728_10",0.464238845144356
"728_11",0.417760279965003
"729_1",0.206146106736658
"729_2",0.202865266841645
"729_3",0.237587489063866
"729_4",0.214621609798774
"730_1",0.199926181102362
"730_2",0.235240777194518
"730_3",0.224133767133275
"730_4",0.201634951881015
"731_1",0.431749416739573
"731_2",0.462507290755321
"731_3",0.483582130358705
"731_4",0.51832713619131
"731_5",0.502948199183436
"731_6",0.50693533100029
"731_7",0.482442949839604
"731_8",0.500669838145231
"731_9",0.468203193350831
"732_1",0.4813037693205
"732_3",0.433458187518225
"732_4",0.43004064596092
"732_5",0.452254666083405
"732_22",0.453963436862057
"739_1",0.347039953339167
"739_2",0.386167006901915
"739_3",0.328752308739185
"739_4",0.36277583357636
"739_5",0.284096432390395
"739_6",0.322798191892681
"739_7",0.31811995722757
"739_8",0.347890541460095
"740_1",0.143992417614464
"740_2",0.152422353455818
"741_1",0.224418562263051
"741_2",0.215305118110236
"741_3",0.130777923592884
"741_4",0.147865631379411
"743_1",0.350298009623797
"743_2",0.409535396617088
"743_3",0.331501531058617
"743_4",0.447128353747447
"743_5",0.428901465441819
"743_6",0.512061643336248
"743_7",0.405548264800234
"743_8",0.427192694663167
"743_9",0.246632582385535
"744_1",0.320033780499661
"744_2",0.328273852921162
"745_1",NA
"745_2",NA
"748_1",NA
"748_2",0.458520158938467
"748_3",0.431179826480024
"748_4",0.350298009623797
"748_5",0.421496792067657
"748_6",0.76325094779819
"748_7",0.408965806357539
"748_8",0.751289552347621
"749_1",0.69898888888889
"749_2",0.73741111111111
"749_3",0.707116666666667
"749_4",0.67238888888889
"749_5",1.04183333333333
"749_6",1.01892777777778
"749_7",0.926566666666667
"749_8",0.902922222222224
"749_9",0.91105
"749_10",0.940605555555557
"749_11",0.953166666666667
"749_12",0.921394444444443
"749_13",0.939127777777776
"749_14",0.96351111111111
"749_15",0.947255555555557
"749_16",0.909572222222224
"749_17",1.17631111111111
"749_18",0.687166666666667
"750_1",0.363626421697287
"750_2",0.392971711869351
"750_3",0.432524059492563
"750_4",0.2124343832021
"750_5",0.44145523476232
"750_6",0.473352289297172
"750_7",0.486111111111111
"750_8",0.518646106736657
"750_9",0.444006999125109
"751_1",0.54352580927384
"751_2",0.499507874015748
"751_3",0.315780839895013
"751_4",0.401902887139107
"751_5",0.21881379410907
"751_6",0.3821267133275
"751_7",0.350229658792651
"751_8",0.472714348206474
"752_1",0.239555555555556
"752_2",0.2772
"752_3",0.651933333333333
"752_4",0.604022222222224
"752_5",0.153144444444444
"752_6",0.199344444444444
"752_7",0.730644444444443
"752_8",0.688722222222224
"753_1",1.03666111111111
"753_2",1.11626666666667
"753_3",0.82467777777778
"753_4",0.788005555555554
"771_1",0.282820550209001
"771_2",NA
"771_3",0.312591134441529
"771_4",NA
"772_1",0.922172222222221
"772_2",0.964211111111113
"772_3",0.697666666666667
"772_4",0.645788888888887
"772_5",0.697666666666667
"772_6",0.752227777777779
"772_7",1.11716111111111
"772_8",1.08138333333333
"772_9",1.09837777777778
"772_10",1.15293888888889
"773_1",0.288349372995043
"773_2",0.308338193836881
"773_3",0.259429376883447
"773_4",0.262831729367163
"774_1",0.323527267424905
"774_2",0.3189705453485
"774_3",NA
"774_4",NA
"775_1",0.265808787790416
"775_2",0.258214250996403
"775_3",0.280997861378439
"775_4",0.269606056187421
"778_1",0.1477
"778_2",0.1673
"779_1",0.977899999999999
"779_2",1.0101
"779_3",1.0171
"779_4",1.0283
"779_5",0.8526
"779_6",0.824599999999999
"779_7",0.903
"779_8",0.931000000000001
"779_9",0.881299999999999
"779_10",0.856099999999999
"779_11",0.906499999999999
"779_12",0.9324
"780_1",0.921666666666667
"780_2",0.954333333333333
"780_3",NA
"780_4",0.963666666666667
"780_5",0.886666666666667
"780_6",0.911555555555554
"790_1",0.4025
"790_2",0.883166666666669
"790_3",0.911166666666669
"790_4",0.9765
"790_5",0.812
"790_6",0.849333333333331
"790_7",0.4725
"790_8",0.812
"790_9",0.886666666666669
"790_10",0.5495
"791_1",0.901833333333331
"791_2",0.905333333333331
"791_3",0.8015
"791_4",0.820166666666669
"791_5",0.854
"791_6",0.8015
"791_7",0.824833333333331
"791_8",0.879666666666669
"791_9",0.484166666666667
"791_10",0.999833333333331
"803_1",0.902922222222224
"803_2",0.885927777777776
"803_3",0.91178888888889
"803_4",0.927305555555557
"803_5",0.885927777777776
"803_6",0.862283333333333
"803_7",0.85046111111111
"803_8",0.868933333333333
"803_9",0.80465
"803_10",0.823122222222224
"810_1",0.838288888888888
"810_2",0.854155555555554
"810_3",0.872005555555554
"810_4",0.885888888888888
"810_5",0.837627777777779
"810_6",0.85085
"810_7",0.879277777777779
"810_8",0.893161111111112
"811_1",0.456400000000001
"811_2",0.4998
"811_3",0.500500000000001
"811_4",0.462
"813_1",0.452596420239137
"813_2",0.513713455088947
"813_3",0.487284467045786
"813_4",0.436078302712161
"813_5",0.468013329930982
"813_6",0.471867557353941
"813_7",0.454798835909401
"813_8",0.31384423301254
"831_1",0.49031111111111
"831_2",0.507733333333333
"831_3",0.564977777777777
"831_4",0.583644444444443
"831_5",0.754755555555557
"831_6",0.774666666666667
"831_7",0.742933333333333
"831_8",0.756
"831_9",0.79208888888889
"831_10",0.810133333333333
"831_11",0.755377777777776
"831_12",0.77031111111111
"832_1",0.234443350831146
"832_2",0.48005067074949
"832_3",0.465165378633225
"832_4",0.462507290755322
"832_5",0.476329347720423
"832_6",0.47473449499368
"832_7",0.476860965296005
"832_8",0.432736706522797
"832_9",0.492277874987848
"832_10",0.527364634976183
"833_1",0.420832270098183
"833_2",0.423186576504325
"833_3",0.528541788179257
"833_4",0.452026829979586
"833_5",0.474981317439487
"833_6",0.528541788179257
"833_7",0.450849676776515
"833_8",0.481455660056381
"833_9",0.472038434431808
"833_10",0.436723838339653
"833_11",0.435546685136579
"851_1",0.629435209487704
"851_2",0.533440264411392
"851_3",0.522504131428015
"851_4",0.535870516185477
"851_5",0.548021775055895
"851_6",0.504277243122386
"851_7",0.526757072032663
"989_1",0.54425
"989_2",0.55825
"989_3",0.4585
"989_4",0.408333333333334
"989_5",0.655666666666665
"989_6",0.673166666666665
"989_7",0.702333333333334
"989_8",0.684833333333334
"989_9",0.5915
"989_10",0.606083333333334
"989_11",0.631166666666665
"996_1",0.240666666666667
"996_2",0.301888888888889
"996_3",0.363111111111111
"1001_1",0.84175
"1001_2",0.788083333333335
"1001_3",0.758916666666666
"1001_4",0.74375
"1001_5",0.753083333333335
"1010_1",0.441432451151941
"1010_2",0.460798519976668
"1010_3",0.470481554389036
"1010_4",0.470481554389036
"1010_5",0.509213692038495
"1010_6",0.455102617381162
"1010_7",0.538262795275591
"1010_8",0.478455818022747
"1010_9",0.471620734908137
"1030_1",1.17638888888889
"1030_2",1.16388888888889
"1030_3",1.19027777777777
"1030_4",1.19444444444444
"1030_5",1.15972222222222
"1042_1",0.518327136191311
"1042_2",0.523453448527269
"1042_3",0.508074511519395
"1042_4",0.464216061533974
"1042_5",0.501239428404784
"1042_6",0.473899095946341
"1042_7",0.458520158938467
"1042_8",0.491556393992417
"1054_1",0.524583333333332
"1054_2",0.474583333333332
"1054_3",0.41625
"1054_4",0.40875
"1070_1",0.501239428404784
"1070_2",0.477316637503647
"1070_3",0.472759915427237
"1070_4",0.487569262175563
"1070_5",0.486999671916011
"1070_6",0.518896726450859
"1070_7",0.431749416739573
"1070_8",0.521175087489064
"1070_9",0.509213692038495
"1082_1",0.387388888888889
"1083_1",0.823999999999998
"1083_2",0.627
"1083_3",0.576
"1083_4",0.615
"1083_5",0.997999999999998
"1083_6",0.880000000000002
"1083_7",0.952999999999998
"1083_8",0.982999999999998
"1084_1",NA
"1084_2",0.00932988845144357
"1084_3",NA
"1085_1",0.483012540099153
"1085_2",0.497252296587927
"1085_3",0.483012540099153
"1085_4",0.5114920530767
"1085_5",0.546806649168854
"1085_6",0.514909594634005
"1085_7",0.513200823855353
"1085_8",0.542819517351997
"1085_9",0.539401975794691
"1086_1",0.262888888888889
"1089_1",0.358841863517061
"1089_2",0.329602896860114
"1089_3",0.404029357441433
"1089_4",0.350867599883349
"1090_1",0.386666666666667
"1090_2",0.182
"1090_3",0.950666666666668
"1090_4",0.306666666666667
"1090_5",0.851333333333332
"1090_6",0.61
"1090_7",0.722
"1090_8",0.636666666666668
"1090_9",0.742
"1090_10",0.374
"1091_1",0.719444444444446
"1091_2",0.822222222222221
"1091_3",0.929166666666667
"1091_4",0.745833333333333
"1091_5",0.972222222222221
"1091_6",0.772222222222221
"1092_1",0.360015219451736
"1092_2",0.319185091012929
"1092_3",0.298237459900846
"1092_4",0.336227231578691
"1092_5",0.346878569432293
"1092_6",0.307823663969088
"1100_1",0.546768676484885
"1100_2",0.0974758797511424
"1100_3",0.535794570817535
"1100_4",0.446065118596288
"1100_5",0.431217799163992
"1100_6",0.799173106833867
"1100_7",0.635852593078644
"1100_8",0.610676703606495
"1100_9",0.594538312919218
"1100_10",0.555806175269758
"1107_1",0.535016130796151
"1107_2",0.439078144745795
"1107_3",0.422597999902791
"1107_4",0.454969712987264
"1107_5",0.51323879653932
"1107_6",NA
"1107_7",0.449083946971908
"1107_8",0.545610509623797
"1107_9",0.470272704627201
"1107_10",0.482632813259455
"1112_1",0.491145833333334
"1112_2",0.663020833333334
"1112_3",0.5921875
"1112_4",0.661458333333334
"1119_1",0.135182754933411
"1119_2",0.119386118401866
"1119_3",0.119082336930106
"1119_4",0.0884004082822981
"1119_5",0.117715320307184
"1119_6",0.0644016720132206
"1119_7",0.0574146981627297
"1119_8",0.10283002819092
"1119_9",0.0561995722756878
"1120_1",0.3984375
"1120_2",0.489583333333334
"1120_3",0.441145833333334
"1120_4",0.4265625
"1120_5",0.51875
"1120_6",0.349479166666666
"1121_1",0.114221833381938
"1121_2",0.124398512685915
"1121_3",0.0730594439583943
"1121_4",0.115436959268981
"1121_5",0.126524982988238
"1132_1",NA
"1134_1",0.402859798775152
"1134_2",0.406687445319336
"1134_3",0.442093175853018
"1134_4",0.307647090988627
"1134_5",0.401424431321084
"1134_6",0.351186570428695
"1134_7",0.359798775153104
"1134_8",0.269849081364829
"1135_1",0.10980561023622
"1135_2",0.203309547244095
"1135_3",0.212229330708661
"1135_4",0.232529527559055
"1136_1",0.0131309541168465
"1136_2",NA
"1137_1",0.0667802809371052
"1137_2",NA
"1138_1",0.242577099737533
"1138_2",0.146316345873433
"1138_3",0.0690115558471859
"1139_1",0.0437445319335084
"1140_1",0.796666666666667
"1140_2",0.833333333333333
"1140_3",0.781111111111113
"1140_4",0.888888888888887
"1140_5",0.95
"1140_6",0.851111111111113
"1140_7",0.72
"1141_1",0.662527777777776
"1142_1",0.141486220472441
"1143_1",0.246814851268591
"1144_1",1.04777777777778
"1144_2",0.76475
"1144_3",0.744944444444443
"1144_4",NA
"1144_5",0.79925
"1144_6",0.796055555555557
"1144_7",0.835666666666667
"1145_1",0.308860318241469
"1145_2",0.284083141951005
"1145_3",0.278956829615047
"1146_1",0.350725202318459
"1146_2",0.297753308180228
"1146_3",0.23068405511811
"1146_4",0.325520833333333
"1146_5",0.328938374890637
"1146_6",0.332355916447945
"1146_7",0.323812062554679
"1147_1",0.24111111111111
"1147_2",0.295555555555556
"1147_3",0.317333333333333
"1147_4",0.373333333333333
"1147_5",0.338333333333333
"1147_6",0.357777777777777
"1147_7",0.348055555555556
"1148_1",0.300316464348207
"1148_2",0.309714703630795
"1148_3",NA
"1148_4",0.309714703630795
"1148_5",0.268704204943131
"1148_6",0.314413823272091
"1148_7",0.299034886264218
"1148_8",0.330647145669291
"1148_9",0.390026930227472
"1148_10",0.170449885170604
"1149_1",0.488333333333332
"1149_2",0.474166666666668
"1149_3",0.479166666666667
"1150_1",0.699999999999998
"1150_2",0.735
"1150_3",0.6825
"1150_4",0.42
"1150_5",0.568749999999998
"1150_6",0.646625000000002
"1150_7",0.622125
"1150_8",0.623874999999998
"1150_9",0.6615
"1150_10",0.338625
"1151_1",0.52
"1151_2",0.492916666666668
"1151_3",0.492083333333333
"1151_4",0.531666666666668
"1151_5",0.494583333333332
"1151_6",0.533333333333332
"1151_7",0.513333333333332
"1152_1",0.255905511811023
"1152_2",0.429060950714494
"1152_3",0.278142315543891
"1152_4",0.333916593759114
"1152_5",0.305847185768445
"1152_6",0.325896762904637
"1153_1",0.6825
"1153_2",0.639166666666665
"1153_3",0.601666666666665
"1154_1",0.116424249052202
"1155_1",0.262193788276465
"1155_2",0.269211140274133
"1155_3",0.125993365412657
"1155_4",0.267616287547389
"1155_5",0.271124963546224
"1156_1",0.354057305336832
"1156_2",0.359320319335084
"1156_3",0.329177602799651
"1156_4",0.368410979877514
"1156_5",0.359320319335084
"1156_6",0.333483705161855
"1156_7",0.356449584426947
"1156_8",0.211955927384077
"1157_1",0.320086942257218
"1157_2",0.298556430446194
"1157_3",0.364104877515309
"1157_4",0.365540244969377
"1157_5",0.375587817147855
"1157_6",0.384678477690288
"1157_7",0.370324803149606
